state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Idaho,ID,Bonner,16017,Republican,Donald Trump,984,0.352
Idaho,ID,Bonner,16017,Republican,John Kasich,629,0.086
Idaho,ID,Bonner,16017,Republican,Marco Rubio,4,0.074
Idaho,ID,Bonner,16017,Democrat,Bernie Sanders,3279,0.793
Idaho,ID,Bonner,16017,Democrat,Hillary Clinton,656,0.205
Idaho,ID,Bonneville,16019,Republican,Ted Cruz,47,0.461
Idaho,ID,Bonneville,16019,Republican,Marco Rubio,1782,0.29
Idaho,ID,Bonneville,16019,Republican,Donald Trump,1302,0.16
Idaho,ID,Bonneville,16019,Republican,John Kasich,32,0.063
Idaho,ID,Bonneville,16019,Democrat,Bernie Sanders,31,0.791
Idaho,ID,Bonneville,16019,Democrat,Hillary Clinton,400,0.209
Idaho,ID,Boundary,16021,Republican,Ted Cruz,116,0.453
Idaho,ID,Boundary,16021,Republican,Donald Trump,1588,0.396
Idaho,ID,Boundary,16021,Republican,Marco Rubio,436,0.066
Idaho,ID,Boundary,16021,Republican,John Kasich,220,0.054
Idaho,ID,Boundary,16021,Democrat,Bernie Sanders,1341,0.84
Idaho,ID,Boundary,16021,Democrat,Hillary Clinton,39,0.144
Idaho,ID,Butte,16023,Republican,Ted Cruz,758,0.479
Idaho,ID,Butte,16023,Republican,Donald Trump,16154,0.24
Idaho,ID,Butte,16023,Republican,Marco Rubio,515,0.204
Idaho,ID,Butte,16023,Republican,John Kasich,1553,0.052
Idaho,ID,Butte,16023,Democrat,Bernie Sanders,1586,0.769
Idaho,ID,Butte,16023,Democrat,Hillary Clinton,5893,0.192
Idaho,ID,Camas,16025,Republican,Donald Trump,87,0.418
Idaho,ID,Camas,16025,Republican,Ted Cruz,266,0.241
Idaho,ID,Camas,16025,Republican,Marco Rubio,8113,0.151
Idaho,ID,Camas,16025,Republican,John Kasich,917,0.122
Idaho,ID,Camas,16025,Democrat,Bernie Sanders,6137,0.579
Idaho,ID,Camas,16025,Democrat,Hillary Clinton,111,0.368
Idaho,ID,Canyon,16027,Republican,Ted Cruz,1010,0.474
Idaho,ID,Canyon,16027,Republican,Donald Trump,167,0.312
Idaho,ID,Canyon,16027,Republican,Marco Rubio,1109,0.127
Idaho,ID,Canyon,16027,Republican,John Kasich,111,0.058
Idaho,ID,Canyon,16027,Democrat,Bernie Sanders,4229,0.818
Idaho,ID,Canyon,16027,Democrat,Hillary Clinton,199,0.173
Idaho,ID,Caribou,16029,Republican,Ted Cruz,19163,0.445
Idaho,ID,Caribou,16029,Republican,Donald Trump,488,0.225
Idaho,ID,Caribou,16029,Republican,Marco Rubio,9,0.221
Idaho,ID,Caribou,16029,Republican,John Kasich,3381,0.064
Idaho,ID,Caribou,16029,Democrat,Bernie Sanders,696,0.7
Idaho,ID,Caribou,16029,Democrat,Hillary Clinton,503,0.3
Idaho,ID,Cassia,16031,Republican,Ted Cruz,1376,0.47
Idaho,ID,Cassia,16031,Republican,Donald Trump,1976,0.23
Idaho,ID,Cassia,16031,Republican,Marco Rubio,4,0.184
Idaho,ID,Cassia,16031,Republican,John Kasich,1561,0.055
Idaho,ID,Cassia,16031,Democrat,Bernie Sanders,34255,0.613
Idaho,ID,Cassia,16031,Democrat,Hillary Clinton,51,0.387
Idaho,ID,Clark,16033,Republican,Ted Cruz,16580,0.352
Idaho,ID,Clark,16033,Republican,Marco Rubio,544,0.318
Idaho,ID,Clark,16033,Republican,Donald Trump,256,0.25
Idaho,ID,Clark,16033,Republican,John Kasich,1059,0.04
Idaho,ID,Clark,16033,Democrat,Bernie Sanders,1997,1
Idaho,ID,Clark,16033,Democrat,Hillary Clinton,245,0
Idaho,ID,Clearwater,16035,Republican,Donald Trump,671,0.449
Idaho,ID,Clearwater,16035,Republican,Ted Cruz,1056,0.341
Idaho,ID,Clearwater,16035,Republican,Marco Rubio,1266,0.106
Idaho,ID,Clearwater,16035,Republican,John Kasich,1141,0.064
Idaho,ID,Clearwater,16035,Democrat,Bernie Sanders,1544,0.582
Idaho,ID,Clearwater,16035,Democrat,Hillary Clinton,4901,0.418
Idaho,ID,Custer,16037,Republican,Donald Trump,1094,0.418
Idaho,ID,Custer,16037,Republican,Ted Cruz,1439,0.277
Idaho,ID,Custer,16037,Republican,Marco Rubio,5,0.169
Idaho,ID,Custer,16037,Republican,John Kasich,921,0.088
Idaho,ID,Custer,16037,Democrat,Bernie Sanders,1195,0.721
Idaho,ID,Custer,16037,Democrat,Hillary Clinton,1120,0.279
Idaho,ID,Elmore,16039,Republican,Donald Trump,28,0.444
Idaho,ID,Elmore,16039,Republican,Ted Cruz,909,0.317
Idaho,ID,Elmore,16039,Republican,Marco Rubio,63,0.134
Idaho,ID,Elmore,16039,Republican,John Kasich,4720,0.074
Idaho,ID,Elmore,16039,Democrat,Bernie Sanders,33,0.664
Idaho,ID,Elmore,16039,Democrat,Hillary Clinton,161,0.328
Idaho,ID,Franklin,16041,Republican,Ted Cruz,273,0.501
Idaho,ID,Franklin,16041,Republican,Marco Rubio,618,0.215
Idaho,ID,Franklin,16041,Republican,Donald Trump,190,0.174
Idaho,ID,Franklin,16041,Republican,John Kasich,910,0.054
Idaho,ID,Franklin,16041,Democrat,Bernie Sanders,4051,0.581
Idaho,ID,Franklin,16041,Democrat,Hillary Clinton,76,0.403
Idaho,ID,Fremont,16043,Republican,Ted Cruz,566,0.518
Idaho,ID,Fremont,16043,Republican,Marco Rubio,124,0.215
Idaho,ID,Fremont,16043,Republican,Donald Trump,135,0.18
Idaho,ID,Fremont,16043,Republican,John Kasich,91,0.056
Idaho,ID,Fremont,16043,Democrat,Bernie Sanders,9625,0.828
Idaho,ID,Fremont,16043,Democrat,Hillary Clinton,692,0.172
Idaho,ID,Gem,16045,Republican,Ted Cruz,320,0.432
Idaho,ID,Gem,16045,Republican,Donald Trump,2278,0.382
Idaho,ID,Gem,16045,Republican,Marco Rubio,1656,0.11
Idaho,ID,Gem,16045,Republican,John Kasich,3892,0.049
Idaho,ID,Gem,16045,Democrat,Bernie Sanders,15594,0.704
Idaho,ID,Gem,16045,Democrat,Hillary Clinton,3041,0.269
Idaho,ID,Gooding,16047,Republican,Ted Cruz,181,0.444
Idaho,ID,Gooding,16047,Republican,Donald Trump,41,0.349
Idaho,ID,Gooding,16047,Republican,Marco Rubio,2006,0.108
Idaho,ID,Gooding,16047,Republican,John Kasich,265,0.068
Idaho,ID,Gooding,16047,Democrat,Bernie Sanders,0,0.636
Idaho,ID,Gooding,16047,Democrat,Hillary Clinton,136,0.364
Idaho,ID,Jefferson,16051,Republican,Ted Cruz,3421,0.552
Idaho,ID,Jefferson,16051,Republican,Marco Rubio,293,0.237
Idaho,ID,Jefferson,16051,Republican,Donald Trump,2292,0.153
Idaho,ID,Jefferson,16051,Republican,John Kasich,0,0.034
Idaho,ID,Jefferson,16051,Democrat,Bernie Sanders,294,0.808
Idaho,ID,Jefferson,16051,Democrat,Hillary Clinton,205,0.192
Idaho,ID,Jerome,16053,Republican,Ted Cruz,196,0.485
Idaho,ID,Jerome,16053,Republican,Donald Trump,1050,0.314
Idaho,ID,Jerome,16053,Republican,Marco Rubio,5463,0.096
Idaho,ID,Jerome,16053,Republican,John Kasich,254,0.077
Idaho,ID,Jerome,16053,Democrat,Bernie Sanders,18,0.77
Idaho,ID,Jerome,16053,Democrat,Hillary Clinton,272,0.23
Idaho,ID,Kootenai,16055,Republican,Ted Cruz,838,0.532
Idaho,ID,Kootenai,16055,Republican,Donald Trump,17,0.291
Idaho,ID,Kootenai,16055,Republican,Marco Rubio,52,0.084
Idaho,ID,Kootenai,16055,Republican,John Kasich,5449,0.068
Idaho,ID,Kootenai,16055,Democrat,Bernie Sanders,133,0.759
Idaho,ID,Kootenai,16055,Democrat,Hillary Clinton,147,0.24
Idaho,ID,Latah,16057,Republican,Ted Cruz,1183,0.535
Idaho,ID,Latah,16057,Republican,Donald Trump,523,0.23
Idaho,ID,Latah,16057,Republican,Marco Rubio,58,0.115
Idaho,ID,Latah,16057,Republican,John Kasich,1773,0.082
Idaho,ID,Latah,16057,Democrat,Bernie Sanders,8878,0.839
Idaho,ID,Latah,16057,Democrat,Hillary Clinton,1333,0.161
Idaho,ID,Lemhi,16059,Republican,Donald Trump,276,0.383
Idaho,ID,Lemhi,16059,Republican,Ted Cruz,98,0.302
Idaho,ID,Lemhi,16059,Republican,Marco Rubio,209,0.17
Idaho,ID,Lemhi,16059,Republican,John Kasich,85,0.099
Idaho,ID,Lemhi,16059,Democrat,Bernie Sanders,924,0.755
Idaho,ID,Lemhi,16059,Democrat,Hillary Clinton,1465,0.181
Idaho,ID,Lewis,16061,Republican,Donald Trump,5206,0.388
Idaho,ID,Lewis,16061,Republican,Ted Cruz,315,0.356
Idaho,ID,Lewis,16061,Republican,Marco Rubio,922,0.102
Idaho,ID,Lewis,16061,Republican,John Kasich,6408,0.065
Idaho,ID,Lewis,16061,Democrat,Hillary Clinton,11930,0.5
Idaho,ID,Lewis,16061,Democrat,Bernie Sanders,2694,0.475
Idaho,ID,Lincoln,16063,Republican,Ted Cruz,694,0.416
Idaho,ID,Lincoln,16063,Republican,Donald Trump,279,0.363
Idaho,ID,Lincoln,16063,Republican,Marco Rubio,152,0.11
Idaho,ID,Lincoln,16063,Republican,John Kasich,44,0.075
Idaho,ID,Lincoln,16063,Democrat,Bernie Sanders,1691,0.564
Idaho,ID,Lincoln,16063,Democrat,Hillary Clinton,152,0.385
Idaho,ID,Madison,16065,Republican,Ted Cruz,105,0.574
Idaho,ID,Madison,16065,Republican,Marco Rubio,90,0.271
Idaho,ID,Madison,16065,Republican,Donald Trump,91,0.076
Idaho,ID,Madison,16065,Republican,John Kasich,791,0.05
Idaho,ID,Madison,16065,Democrat,Bernie Sanders,52,0.818
Idaho,ID,Madison,16065,Democrat,Hillary Clinton,191,0.178
Idaho,ID,Minidoka,16067,Republican,Ted Cruz,971,0.465
Idaho,ID,Minidoka,16067,Republican,Donald Trump,426,0.302
Idaho,ID,Minidoka,16067,Republican,Marco Rubio,12471,0.15
Idaho,ID,Minidoka,16067,Republican,John Kasich,132,0.055
Idaho,ID,Minidoka,16067,Democrat,Bernie Sanders,354,0.654
Idaho,ID,Minidoka,16067,Democrat,Hillary Clinton,180,0.333
Idaho,ID,Nez Perce,16069,Republican,Ted Cruz,493,0.401
Idaho,ID,Nez Perce,16069,Republican,Donald Trump,9593,0.359
Idaho,ID,Nez Perce,16069,Republican,Marco Rubio,55,0.117
Idaho,ID,Nez Perce,16069,Republican,John Kasich,6,0.082
Idaho,ID,Nez Perce,16069,Democrat,Bernie Sanders,696,0.707
Idaho,ID,Nez Perce,16069,Democrat,Hillary Clinton,722,0.286
Idaho,ID,Oneida,16071,Republican,Ted Cruz,34,0.599
Idaho,ID,Oneida,16071,Republican,Donald Trump,8546,0.178
Idaho,ID,Oneida,16071,Republican,Marco Rubio,412,0.139
Idaho,ID,Oneida,16071,Republican,John Kasich,191,0.047
Idaho,ID,Oneida,16071,Democrat,Bernie Sanders,215,0.545
Idaho,ID,Oneida,16071,Democrat,Hillary Clinton,363,0.455
Idaho,ID,Owyhee,16073,Republican,Ted Cruz,674,0.43
Idaho,ID,Owyhee,16073,Republican,Donald Trump,19,0.423
Idaho,ID,Owyhee,16073,Republican,Marco Rubio,7301,0.089
Idaho,ID,Owyhee,16073,Republican,John Kasich,33352,0.037
Idaho,ID,Owyhee,16073,Democrat,Bernie Sanders,152,0.645
Idaho,ID,Owyhee,16073,Democrat,Hillary Clinton,4636,0.355
Idaho,ID,Payette,16075,Republican,Ted Cruz,705,0.406
Idaho,ID,Payette,16075,Republican,Donald Trump,502,0.383
Idaho,ID,Payette,16075,Republican,Marco Rubio,1290,0.118
Idaho,ID,Payette,16075,Republican,John Kasich,616,0.065
Idaho,ID,Payette,16075,Democrat,Bernie Sanders,876,0.664
Idaho,ID,Payette,16075,Democrat,Hillary Clinton,16428,0.336
Idaho,ID,Power,16077,Republican,Ted Cruz,162,0.479
Idaho,ID,Power,16077,Republican,Donald Trump,5024,0.21
Idaho,ID,Power,16077,Republican,Marco Rubio,5711,0.208
Idaho,ID,Power,16077,Republican,John Kasich,4954,0.065
Idaho,ID,Power,16077,Democrat,Bernie Sanders,633,0.703
Idaho,ID,Power,16077,Democrat,Hillary Clinton,468,0.297
Idaho,ID,Shoshone,16079,Republican,Donald Trump,5,0.415
Idaho,ID,Shoshone,16079,Republican,Ted Cruz,40,0.388
Idaho,ID,Shoshone,16079,Republican,Marco Rubio,664,0.096
Idaho,ID,Shoshone,16079,Republican,John Kasich,7944,0.056
Idaho,ID,Shoshone,16079,Democrat,Bernie Sanders,408,0.654
Idaho,ID,Shoshone,16079,Democrat,Hillary Clinton,2311,0.346
Idaho,ID,Teton,16081,Republican,Ted Cruz,2556,0.452
Idaho,ID,Teton,16081,Republican,Donald Trump,1,0.231
Idaho,ID,Teton,16081,Republican,Marco Rubio,79,0.19
Idaho,ID,Teton,16081,Republican,John Kasich,8,0.098
Idaho,ID,Teton,16081,Democrat,Bernie Sanders,158,0.778
Idaho,ID,Teton,16081,Democrat,Hillary Clinton,3,0.21
Idaho,ID,Twin Falls,16083,Republican,Ted Cruz,2307,0.49
Idaho,ID,Twin Falls,16083,Republican,Donald Trump,18,0.286
Idaho,ID,Twin Falls,16083,Republican,Marco Rubio,403,0.125
Idaho,ID,Twin Falls,16083,Republican,John Kasich,707,0.069
Idaho,ID,Twin Falls,16083,Democrat,Bernie Sanders,195,0.722
Idaho,ID,Twin Falls,16083,Democrat,Hillary Clinton,86,0.278
Idaho,ID,Valley,16085,Republican,Donald Trump,185,0.388
Idaho,ID,Valley,16085,Republican,Ted Cruz,1288,0.321
Idaho,ID,Valley,16085,Republican,John Kasich,1315,0.133
Idaho,ID,Valley,16085,Republican,Marco Rubio,4847,0.127
Idaho,ID,Valley,16085,Democrat,Bernie Sanders,1424,0.731
Idaho,ID,Valley,16085,Democrat,Hillary Clinton,516,0.269
Idaho,ID,Washington,16087,Republican,Ted Cruz,344,0.378
Idaho,ID,Washington,16087,Republican,Donald Trump,8465,0.37
Idaho,ID,Washington,16087,Republican,Marco Rubio,2020,0.126
Idaho,ID,Washington,16087,Republican,John Kasich,1233,0.07
Idaho,ID,Washington,16087,Democrat,Bernie Sanders,407,0.651
Idaho,ID,Washington,16087,Democrat,Hillary Clinton,407,0.321
Illinois,IL,Adams,17001,Republican,Donald Trump,25,0.407
Illinois,IL,Adams,17001,Republican,Ted Cruz,3109,0.38
Illinois,IL,Adams,17001,Republican,John Kasich,76,0.111
Illinois,IL,Adams,17001,Republican,Marco Rubio,175,0.074
Illinois,IL,Adams,17001,Democrat,Hillary Clinton,384,0.507
Illinois,IL,Adams,17001,Democrat,Bernie Sanders,161,0.472
Illinois,IL,Alexander,17003,Republican,Donald Trump,34,0.524
Illinois,IL,Alexander,17003,Republican,Ted Cruz,1381,0.392
Illinois,IL,Alexander,17003,Republican,John Kasich,404,0.032
Illinois,IL,Alexander,17003,Republican,Marco Rubio,34,0.028
Illinois,IL,Alexander,17003,Democrat,Hillary Clinton,1017,0.6
Illinois,IL,Alexander,17003,Democrat,Bernie Sanders,17504,0.338
Illinois,IL,Bond,17005,Republican,Donald Trump,194,0.412
Illinois,IL,Bond,17005,Republican,Ted Cruz,1735,0.386
Illinois,IL,Bond,17005,Republican,John Kasich,6293,0.101
Illinois,IL,Bond,17005,Republican,Marco Rubio,161,0.074
Illinois,IL,Bond,17005,Democrat,Bernie Sanders,706,0.534
Illinois,IL,Bond,17005,Democrat,Hillary Clinton,1,0.447
Illinois,IL,Boone,17007,Republican,Donald Trump,1,0.394
Illinois,IL,Boone,17007,Republican,Ted Cruz,1459,0.335
Illinois,IL,Boone,17007,Republican,John Kasich,3265,0.165
Illinois,IL,Boone,17007,Republican,Marco Rubio,2058,0.074
Illinois,IL,Boone,17007,Democrat,Bernie Sanders,419,0.583
Illinois,IL,Boone,17007,Democrat,Hillary Clinton,760,0.411
Illinois,IL,Brown,17009,Republican,Donald Trump,329,0.508
Illinois,IL,Brown,17009,Republican,Ted Cruz,5954,0.306
Illinois,IL,Brown,17009,Republican,John Kasich,44,0.108
Illinois,IL,Brown,17009,Republican,Marco Rubio,14,0.048
Illinois,IL,Brown,17009,Democrat,Hillary Clinton,386,0.492
Illinois,IL,Brown,17009,Democrat,Bernie Sanders,1645,0.48
Illinois,IL,Bureau,17011,Republican,Donald Trump,9,0.395
Illinois,IL,Bureau,17011,Republican,Ted Cruz,2153,0.307
Illinois,IL,Bureau,17011,Republican,John Kasich,353,0.174
Illinois,IL,Bureau,17011,Republican,Marco Rubio,18,0.083
Illinois,IL,Bureau,17011,Democrat,Bernie Sanders,356,0.542
Illinois,IL,Bureau,17011,Democrat,Hillary Clinton,98,0.445
Illinois,IL,Calhoun,17013,Republican,Donald Trump,2642,0.485
Illinois,IL,Calhoun,17013,Republican,Ted Cruz,150,0.364
Illinois,IL,Calhoun,17013,Republican,John Kasich,8553,0.074
Illinois,IL,Calhoun,17013,Republican,Marco Rubio,696,0.059
Illinois,IL,Calhoun,17013,Democrat,Bernie Sanders,242,0.507
Illinois,IL,Calhoun,17013,Democrat,Hillary Clinton,4,0.45
Illinois,IL,Carroll,17015,Republican,Donald Trump,14,0.364
Illinois,IL,Carroll,17015,Republican,Ted Cruz,3440,0.293
Illinois,IL,Carroll,17015,Republican,John Kasich,165,0.202
Illinois,IL,Carroll,17015,Republican,Marco Rubio,4150,0.085
Illinois,IL,Carroll,17015,Democrat,Bernie Sanders,3926,0.5
Illinois,IL,Carroll,17015,Democrat,Hillary Clinton,10966,0.488
Illinois,IL,Cass,17017,Republican,Donald Trump,297,0.427
Illinois,IL,Cass,17017,Republican,Ted Cruz,39243,0.351
Illinois,IL,Cass,17017,Republican,John Kasich,396,0.115
Illinois,IL,Cass,17017,Republican,Marco Rubio,2746,0.07
Illinois,IL,Cass,17017,Democrat,Bernie Sanders,294,0.502
Illinois,IL,Cass,17017,Democrat,Hillary Clinton,19,0.469
Illinois,IL,Champaign,17019,Republican,Ted Cruz,2039,0.369
Illinois,IL,Champaign,17019,Republican,Donald Trump,24,0.293
Illinois,IL,Champaign,17019,Republican,John Kasich,2038,0.196
Illinois,IL,Champaign,17019,Republican,Marco Rubio,656,0.11
Illinois,IL,Champaign,17019,Democrat,Bernie Sanders,34,0.659
Illinois,IL,Champaign,17019,Democrat,Hillary Clinton,17,0.338
Illinois,IL,Christian,17021,Republican,Donald Trump,1963,0.442
Illinois,IL,Christian,17021,Republican,Ted Cruz,1006,0.363
Illinois,IL,Christian,17021,Republican,John Kasich,378,0.112
Illinois,IL,Christian,17021,Republican,Marco Rubio,481,0.054
Illinois,IL,Christian,17021,Democrat,Bernie Sanders,938,0.512
Illinois,IL,Christian,17021,Democrat,Hillary Clinton,287,0.468
Illinois,IL,Clark,17023,Republican,Donald Trump,4,0.414
Illinois,IL,Clark,17023,Republican,Ted Cruz,16,0.338
Illinois,IL,Clark,17023,Republican,John Kasich,2451,0.122
Illinois,IL,Clark,17023,Republican,Marco Rubio,42,0.074
Illinois,IL,Clark,17023,Democrat,Bernie Sanders,595,0.53
Illinois,IL,Clark,17023,Democrat,Hillary Clinton,0,0.447
Illinois,IL,Clay,17025,Republican,Donald Trump,4451,0.481
Illinois,IL,Clay,17025,Republican,Ted Cruz,519,0.366
Illinois,IL,Clay,17025,Republican,John Kasich,7540,0.073
Illinois,IL,Clay,17025,Republican,Marco Rubio,205,0.047
Illinois,IL,Clay,17025,Democrat,Bernie Sanders,801,0.521
Illinois,IL,Clay,17025,Democrat,Hillary Clinton,343,0.449
Illinois,IL,Clinton,17027,Republican,Donald Trump,2013,0.436
Illinois,IL,Clinton,17027,Republican,Ted Cruz,295,0.371
Illinois,IL,Clinton,17027,Republican,John Kasich,46,0.103
Illinois,IL,Clinton,17027,Republican,Marco Rubio,5213,0.065
Illinois,IL,Clinton,17027,Democrat,Bernie Sanders,7,0.575
Illinois,IL,Clinton,17027,Democrat,Hillary Clinton,1346,0.412
Illinois,IL,Coles,17029,Republican,Donald Trump,1447,0.372
Illinois,IL,Coles,17029,Republican,Ted Cruz,2959,0.357
Illinois,IL,Coles,17029,Republican,John Kasich,242,0.145
Illinois,IL,Coles,17029,Republican,Marco Rubio,5750,0.086
Illinois,IL,Coles,17029,Democrat,Bernie Sanders,327,0.59
Illinois,IL,Coles,17029,Democrat,Hillary Clinton,104,0.399
Illinois,IL,Crawford,17033,Republican,Donald Trump,439,0.417
Illinois,IL,Crawford,17033,Republican,Ted Cruz,217,0.342
Illinois,IL,Crawford,17033,Republican,John Kasich,742,0.13
Illinois,IL,Crawford,17033,Republican,Marco Rubio,158,0.072
Illinois,IL,Crawford,17033,Democrat,Hillary Clinton,6646,0.501
Illinois,IL,Crawford,17033,Democrat,Bernie Sanders,625,0.479
Illinois,IL,Cumberland,17035,Republican,Ted Cruz,7857,0.403
Illinois,IL,Cumberland,17035,Republican,Donald Trump,218,0.403
Illinois,IL,Cumberland,17035,Republican,John Kasich,31,0.085
Illinois,IL,Cumberland,17035,Republican,Marco Rubio,316,0.059
Illinois,IL,Cumberland,17035,Democrat,Bernie Sanders,1492,0.563
Illinois,IL,Cumberland,17035,Democrat,Hillary Clinton,626,0.396
Illinois,IL,Douglas,17041,Republican,Ted Cruz,226,0.43
Illinois,IL,Douglas,17041,Republican,Donald Trump,114,0.339
Illinois,IL,Douglas,17041,Republican,John Kasich,352,0.121
Illinois,IL,Douglas,17041,Republican,Marco Rubio,33,0.071
Illinois,IL,Douglas,17041,Democrat,Bernie Sanders,90,0.562
Illinois,IL,Douglas,17041,Democrat,Hillary Clinton,663,0.422
Illinois,IL,Edgar,17045,Republican,Donald Trump,470,0.422
Illinois,IL,Edgar,17045,Republican,Ted Cruz,458,0.321
Illinois,IL,Edgar,17045,Republican,John Kasich,438,0.132
Illinois,IL,Edgar,17045,Republican,Marco Rubio,7801,0.076
Illinois,IL,Edgar,17045,Democrat,Bernie Sanders,1885,0.497
Illinois,IL,Edgar,17045,Democrat,Hillary Clinton,6363,0.474
Illinois,IL,Edwards,17047,Republican,Donald Trump,9,0.448
Illinois,IL,Edwards,17047,Republican,Ted Cruz,2472,0.326
Illinois,IL,Edwards,17047,Republican,John Kasich,868,0.098
Illinois,IL,Edwards,17047,Republican,Marco Rubio,261,0.071
Illinois,IL,Edwards,17047,Democrat,Bernie Sanders,22,0.498
Illinois,IL,Edwards,17047,Democrat,Hillary Clinton,123,0.481
Illinois,IL,Effingham,17049,Republican,Ted Cruz,155,0.434
Illinois,IL,Effingham,17049,Republican,Donald Trump,18,0.364
Illinois,IL,Effingham,17049,Republican,John Kasich,119,0.116
Illinois,IL,Effingham,17049,Republican,Marco Rubio,205,0.059
Illinois,IL,Effingham,17049,Democrat,Bernie Sanders,6054,0.58
Illinois,IL,Effingham,17049,Democrat,Hillary Clinton,284,0.403
Illinois,IL,Fayette,17051,Republican,Donald Trump,312,0.483
Illinois,IL,Fayette,17051,Republican,Ted Cruz,2894,0.366
Illinois,IL,Fayette,17051,Republican,John Kasich,30,0.072
Illinois,IL,Fayette,17051,Republican,Marco Rubio,691,0.054
Illinois,IL,Fayette,17051,Democrat,Bernie Sanders,862,0.499
Illinois,IL,Fayette,17051,Democrat,Hillary Clinton,341,0.48
Illinois,IL,Ford,17053,Republican,Ted Cruz,162,0.378
Illinois,IL,Ford,17053,Republican,Donald Trump,9,0.367
Illinois,IL,Ford,17053,Republican,John Kasich,0,0.132
Illinois,IL,Ford,17053,Republican,Marco Rubio,332,0.083
Illinois,IL,Ford,17053,Democrat,Bernie Sanders,442,0.594
Illinois,IL,Ford,17053,Democrat,Hillary Clinton,351,0.391
Illinois,IL,Franklin,17055,Republican,Donald Trump,379,0.533
Illinois,IL,Franklin,17055,Republican,Ted Cruz,397,0.329
Illinois,IL,Franklin,17055,Republican,John Kasich,937,0.066
Illinois,IL,Franklin,17055,Republican,Marco Rubio,7,0.052
Illinois,IL,Franklin,17055,Democrat,Bernie Sanders,1648,0.539
Illinois,IL,Franklin,17055,Democrat,Hillary Clinton,321,0.421
Illinois,IL,Fulton,17057,Republican,Donald Trump,6,0.407
Illinois,IL,Fulton,17057,Republican,Ted Cruz,55,0.369
Illinois,IL,Fulton,17057,Republican,John Kasich,17,0.142
Illinois,IL,Fulton,17057,Republican,Marco Rubio,96,0.054
Illinois,IL,Fulton,17057,Democrat,Bernie Sanders,1,0.533
Illinois,IL,Fulton,17057,Democrat,Hillary Clinton,598,0.451
Illinois,IL,Gallatin,17059,Republican,Donald Trump,5426,0.548
Illinois,IL,Gallatin,17059,Republican,Ted Cruz,463,0.32
Illinois,IL,Gallatin,17059,Republican,John Kasich,1796,0.062
Illinois,IL,Gallatin,17059,Republican,Marco Rubio,176,0.048
Illinois,IL,Gallatin,17059,Democrat,Bernie Sanders,1741,0.504
Illinois,IL,Gallatin,17059,Democrat,Hillary Clinton,18,0.403
Illinois,IL,Greene,17061,Republican,Donald Trump,129,0.468
Illinois,IL,Greene,17061,Republican,Ted Cruz,88,0.373
Illinois,IL,Greene,17061,Republican,John Kasich,74,0.067
Illinois,IL,Greene,17061,Republican,Marco Rubio,2069,0.06
Illinois,IL,Greene,17061,Democrat,Bernie Sanders,2457,0.494
Illinois,IL,Greene,17061,Democrat,Hillary Clinton,737,0.469
Illinois,IL,Grundy,17063,Republican,Donald Trump,76674,0.469
Illinois,IL,Grundy,17063,Republican,Ted Cruz,115,0.273
Illinois,IL,Grundy,17063,Republican,John Kasich,172,0.148
Illinois,IL,Grundy,17063,Republican,Marco Rubio,1181,0.08
Illinois,IL,Grundy,17063,Democrat,Bernie Sanders,10,0.596
Illinois,IL,Grundy,17063,Democrat,Hillary Clinton,4294,0.395
Illinois,IL,Hamilton,17065,Republican,Donald Trump,161,0.464
Illinois,IL,Hamilton,17065,Republican,Ted Cruz,730,0.366
Illinois,IL,Hamilton,17065,Republican,John Kasich,14,0.082
Illinois,IL,Hamilton,17065,Republican,Marco Rubio,156,0.059
Illinois,IL,Hamilton,17065,Democrat,Bernie Sanders,63,0.497
Illinois,IL,Hamilton,17065,Democrat,Hillary Clinton,86,0.428
Illinois,IL,Hancock,17067,Republican,Donald Trump,5867,0.43
Illinois,IL,Hancock,17067,Republican,Ted Cruz,13994,0.353
Illinois,IL,Hancock,17067,Republican,John Kasich,5437,0.137
Illinois,IL,Hancock,17067,Republican,Marco Rubio,150,0.052
Illinois,IL,Hancock,17067,Democrat,Hillary Clinton,109,0.574
Illinois,IL,Hancock,17067,Democrat,Bernie Sanders,1664,0.407
Illinois,IL,Hardin,17069,Republican,Donald Trump,36,0.528
Illinois,IL,Hardin,17069,Republican,Ted Cruz,944,0.339
Illinois,IL,Hardin,17069,Republican,John Kasich,4655,0.057
Illinois,IL,Hardin,17069,Republican,Marco Rubio,512,0.047
Illinois,IL,Hardin,17069,Democrat,Bernie Sanders,35,0.554
Illinois,IL,Hardin,17069,Democrat,Hillary Clinton,75,0.404
Illinois,IL,Henderson,17071,Republican,Donald Trump,123,0.424
Illinois,IL,Henderson,17071,Republican,Ted Cruz,69399,0.331
Illinois,IL,Henderson,17071,Republican,John Kasich,410,0.15
Illinois,IL,Henderson,17071,Republican,Marco Rubio,448,0.063
Illinois,IL,Henderson,17071,Democrat,Hillary Clinton,1424,0.52
Illinois,IL,Henderson,17071,Democrat,Bernie Sanders,2532,0.455
Illinois,IL,Henry,17073,Republican,Donald Trump,695,0.353
Illinois,IL,Henry,17073,Republican,Ted Cruz,1711,0.325
Illinois,IL,Henry,17073,Republican,John Kasich,848,0.203
Illinois,IL,Henry,17073,Republican,Marco Rubio,1508,0.088
Illinois,IL,Henry,17073,Democrat,Hillary Clinton,37,0.507
